dev,dev_type,dev_loc,dev_abs,isi,no_tones,base_freq,freq_dev,freq_dev_type,freq_loc,freq_dev_no,trial_no,block_no,iti,freq_diff,freq_diff_abs
-19,early,6,19,700,7,220,[False],['standard'],[False],0,84,3,2122,[False],[False]
,,,,700,7,40000,,,,,85,3,2173,[False],[False]
125,late,6,125,700,7,440,[192],['lower'],[3],1,86,3,2242,[-248],[248]
36,late,5,36,700,7,392,[False],['standard'],[False],0,87,3,2136,[False],[False]
-13,early,5,13,700,7,220,[392],['higher'],[4],1,88,3,2180,[172],[172]
,,,,700,7,40000,,,,,89,3,2301,[False],[False]
0,on_time,5,0,700,7,392,[False],['standard'],[False],0,90,3,2178,[False],[False]
,,,,700,7,40000,,,,,91,3,2374,[False],[False]
27,late,5,27,700,7,192,[220],['higher'],[4],1,92,3,2028,[28],[28]
,,,,700,7,40000,,,,,93,3,2020,[False],[False]
-125,early,6,125,700,7,392,[False],['standard'],[False],0,94,3,2143,[False],[False]
,,,,700,7,40000,,,,,95,3,2194,[False],[False]
125,late,6,125,700,7,440,[192],['lower'],[3],1,96,3,2460,[-248],[248]
-125,early,5,125,700,7,192,"[392, 392]","['higher', 'higher']","[4, 7]",2,97,3,2270,"[200, 200]","[200, 200]"
,,,,700,7,40000,,,,,98,3,2378,[False],[False]
36,late,5,36,700,7,392,[False],['standard'],[False],0,99,3,2121,[False],[False]
-36,early,5,36,700,7,392,[192],['lower'],[7],1,100,3,2248,[-200],[200]
,,,,700,7,40000,,,,,101,3,2478,[False],[False]
8,late,6,8,700,7,192,[False],['standard'],[False],0,102,3,2216,[False],[False]
-19,early,6,19,700,7,220,[False],['standard'],[False],0,103,3,2212,[False],[False]
,,,,700,7,40000,,,,,104,3,2164,[False],[False]
19,late,4,19,700,7,192,[False],['standard'],[False],0,105,3,2151,[False],[False]
19,late,6,19,700,7,440,"[392, 392]","['lower', 'lower']","[5, 2]",2,106,3,2009,"[-48, -48]","[48, 48]"
-100,early,5,100,700,7,192,[440],['higher'],[2],1,107,3,2001,[248],[248]
80,late,4,80,700,7,220,"[392, 440]","['higher', 'higher']","[6, 7]",2,108,3,2104,"[172, 220]","[172, 220]"
125,late,5,125,700,7,392,[220],['lower'],[7],1,1,4,2046,[-172],[172]
-13,early,6,13,700,7,440,[False],['standard'],[False],0,2,4,2197,[False],[False]
,,,,700,7,40000,,,,,3,4,2426,[False],[False]
-19,early,4,19,700,7,220,"[192, 192, 440]","['lower', 'lower', 'higher']","[7, 6, 3]",3,4,4,2418,"[-28, -28, 220]","[28, 28, 220]"
-36,early,5,36,700,7,392,[192],['lower'],[7],1,5,4,2202,[-200],[200]
-27,early,4,27,700,7,192,[220],['higher'],[2],1,6,4,2340,[28],[28]
-80,early,4,80,700,7,440,"[392, 220]","['lower', 'lower']","[6, 3]",2,7,4,2464,"[-48, -220]","[48, 220]"
,,,,700,7,40000,,,,,8,4,2037,[False],[False]
-4,early,6,4,700,7,192,"[392, 392]","['higher', 'higher']","[5, 4]",2,9,4,2065,"[200, 200]","[200, 200]"
27,late,4,27,700,7,220,"[392, 192, 392]","['higher', 'lower', 'higher']","[2, 7, 3]",3,10,4,2456,"[172, -28, 172]","[172, 28, 172]"
125,late,6,125,700,7,440,[192],['lower'],[3],1,11,4,2067,[-248],[248]
,,,,700,7,40000,,,,,12,4,2361,[False],[False]
8,late,5,8,700,7,220,"[392, 392, 192]","['higher', 'higher', 'lower']","[2, 4, 3]",3,13,4,2169,"[172, 172, -28]","[172, 172, 28]"
,,,,700,7,40000,,,,,14,4,2098,[False],[False]
19,late,5,19,700,7,440,"[220, 392, 220]","['lower', 'lower', 'lower']","[7, 4, 2]",3,15,4,2183,"[-220, -48, -220]","[220, 48, 220]"
,,,,700,7,40000,,,,,16,4,2491,[False],[False]
-13,early,4,13,700,7,220,"[392, 440]","['higher', 'higher']","[7, 6]",2,17,4,2311,"[172, 220]","[172, 220]"
,,,,700,7,40000,,,,,18,4,2081,[False],[False]
-100,early,6,100,700,7,392,[220],['lower'],[4],1,19,4,2082,[-172],[172]
63,late,6,63,700,7,440,[False],['standard'],[False],0,20,4,2473,[False],[False]
0,on_time,5,0,700,7,220,"[392, 192, 392]","['higher', 'lower', 'higher']","[7, 3, 4]",3,21,4,2103,"[172, -28, 172]","[172, 28, 172]"
48,late,4,48,700,7,392,[False],['standard'],[False],0,22,4,2217,[False],[False]
,,,,700,7,40000,,,,,23,4,2414,[False],[False]
-125,early,6,125,700,7,392,[False],['standard'],[False],0,24,4,2008,[False],[False]
,,,,700,7,40000,,,,,25,4,2030,[False],[False]
-100,early,4,100,700,7,192,[False],['standard'],[False],0,26,4,2305,[False],[False]
-80,early,4,80,700,7,440,"[392, 220]","['lower', 'lower']","[6, 3]",2,27,4,2036,"[-48, -220]","[48, 220]"
,,,,700,7,40000,,,,,28,4,2461,[False],[False]
-125,early,5,125,700,7,192,"[392, 392]","['higher', 'higher']","[4, 7]",2,29,4,2269,"[200, 200]","[200, 200]"
-80,early,6,80,700,7,220,"[392, 440]","['higher', 'higher']","[3, 2]",2,30,4,2483,"[172, 220]","[172, 220]"
,,,,700,7,40000,,,,,31,4,2076,[False],[False]
19,late,4,19,700,7,192,[False],['standard'],[False],0,32,4,2043,[False],[False]
,,,,700,7,40000,,,,,33,4,2459,[False],[False]
63,late,6,63,700,7,440,[False],['standard'],[False],0,34,4,2238,[False],[False]
,,,,700,7,40000,,,,,35,4,2297,[False],[False]
48,late,6,48,700,7,392,[192],['lower'],[2],1,36,4,2045,[-200],[200]
,,,,700,7,40000,,,,,37,4,2127,[False],[False]
-19,early,6,19,700,7,220,[False],['standard'],[False],0,38,4,2096,[False],[False]
,,,,700,7,40000,,,,,39,4,2402,[False],[False]
-4,early,6,4,700,7,192,"[392, 392]","['higher', 'higher']","[5, 4]",2,40,4,2497,"[200, 200]","[200, 200]"
4,late,5,4,700,7,392,[440],['higher'],[2],1,41,4,2032,[48],[48]
-13,early,5,13,700,7,220,[392],['higher'],[4],1,42,4,2397,[172],[172]
,,,,700,7,40000,,,,,43,4,2005,[False],[False]
4,late,4,4,700,7,192,[392],['higher'],[7],1,44,4,2408,[200],[200]
,,,,700,7,40000,,,,,45,4,2288,[False],[False]
-48,early,4,48,700,7,220,[False],['standard'],[False],0,46,4,2048,[False],[False]
0,on_time,5,0,700,7,220,"[392, 192, 392]","['higher', 'lower', 'higher']","[7, 3, 4]",3,47,4,2409,"[172, -28, 172]","[172, 28, 172]"
,,,,700,7,40000,,,,,48,4,2428,[False],[False]
-100,early,5,100,700,7,192,[440],['higher'],[2],1,49,4,2166,[248],[248]
,,,,700,7,40000,,,,,50,4,2261,[False],[False]
36,late,4,36,700,7,192,[False],['standard'],[False],0,51,4,2225,[False],[False]
63,late,5,63,700,7,192,[220],['higher'],[3],1,52,4,2377,[28],[28]
,,,,700,7,40000,,,,,53,4,2139,[False],[False]
-48,early,4,48,700,7,220,[False],['standard'],[False],0,54,4,2188,[False],[False]
,,,,700,7,40000,,,,,55,4,2176,[False],[False]
-80,early,5,80,700,7,392,"[440, 440]","['higher', 'higher']","[4, 7]",2,56,4,2050,"[48, 48]","[48, 48]"
,,,,700,7,40000,,,,,57,4,2420,[False],[False]
-125,early,4,125,700,7,392,"[220, 192, 440]","['lower', 'lower', 'higher']","[2, 7, 3]",3,58,4,2427,"[-172, -200, 48]","[172, 200, 48]"
8,late,6,8,700,7,192,[False],['standard'],[False],0,59,4,2095,[False],[False]
,,,,700,7,40000,,,,,60,4,2078,[False],[False]
-27,early,4,27,700,7,192,[220],['higher'],[2],1,61,4,2366,[28],[28]
-8,early,6,8,700,7,220,[False],['standard'],[False],0,62,4,2303,[False],[False]
100,late,6,100,700,7,192,[440],['higher'],[3],1,63,4,2161,[248],[248]
-8,early,5,8,700,7,392,"[192, 192]","['lower', 'lower']","[3, 2]",2,64,4,2058,"[-200, -200]","[200, 200]"
,,,,700,7,40000,,,,,65,4,2239,[False],[False]
4,late,4,4,700,7,192,[392],['higher'],[7],1,66,4,2448,[200],[200]
-80,early,4,80,700,7,440,"[392, 220]","['lower', 'lower']","[6, 3]",2,67,4,2130,"[-48, -220]","[48, 220]"
,,,,700,7,40000,,,,,68,4,2368,[False],[False]
0,on_time,5,0,700,7,392,[False],['standard'],[False],0,69,4,2035,[False],[False]
,,,,700,7,40000,,,,,70,4,2440,[False],[False]
80,late,5,80,700,7,192,"[440, 220, 392]","['higher', 'higher', 'higher']","[4, 7, 2]",3,71,4,2059,"[248, 28, 200]","[248, 28, 200]"
,,,,700,7,40000,,,,,72,4,2221,[False],[False]
-27,early,6,27,700,7,392,[False],['standard'],[False],0,73,4,2343,[False],[False]
48,late,6,48,700,7,392,[192],['lower'],[2],1,74,4,2157,[-200],[200]
-63,early,6,63,700,7,220,"[192, 392]","['lower', 'higher']","[4, 5]",2,75,4,2271,"[-28, 172]","[28, 172]"
,,,,700,7,40000,,,,,76,4,2063,[False],[False]
-63,early,5,63,700,7,440,[192],['lower'],[7],1,77,4,2398,[-248],[248]
-125,early,5,125,700,7,192,"[392, 392]","['higher', 'higher']","[4, 7]",2,78,4,2273,"[200, 200]","[200, 200]"
,,,,700,7,40000,,,,,79,4,2328,[False],[False]
100,late,5,100,700,7,440,[False],['standard'],[False],0,80,4,2451,[False],[False]
-19,early,4,19,700,7,220,"[192, 192, 440]","['lower', 'lower', 'higher']","[7, 6, 3]",3,81,4,2163,"[-28, -28, 220]","[28, 28, 220]"
4,late,6,4,700,7,440,"[392, 220, 192]","['lower', 'lower', 'lower']","[5, 2, 4]",3,82,4,2275,"[-48, -220, -248]","[48, 220, 248]"
0,on_time,4,0,700,7,392,[False],['standard'],[False],0,83,4,2457,[False],[False]
13,late,5,13,700,7,220,[192],['lower'],[2],1,84,4,2255,[-28],[28]
13,late,5,13,700,7,220,[192],['lower'],[2],1,85,4,2066,[-28],[28]
48,late,6,48,700,7,392,[192],['lower'],[2],1,86,4,2265,[-200],[200]
,,,,700,7,40000,,,,,87,4,2080,[False],[False]
125,late,4,125,700,7,392,"[192, 440]","['lower', 'higher']","[6, 7]",2,88,4,2226,"[-200, 48]","[200, 48]"
,,,,700,7,40000,,,,,89,4,2171,[False],[False]
0,on_time,5,0,700,7,220,"[392, 192, 392]","['higher', 'lower', 'higher']","[7, 3, 4]",3,90,4,2210,"[172, -28, 172]","[172, 28, 172]"
125,late,6,125,700,7,440,[192],['lower'],[3],1,91,4,2385,[-248],[248]
125,late,4,125,700,7,392,"[192, 440]","['lower', 'higher']","[6, 7]",2,92,4,2070,"[-200, 48]","[200, 48]"
,,,,700,7,40000,,,,,93,4,2057,[False],[False]
19,late,6,19,700,7,440,"[392, 392]","['lower', 'lower']","[5, 2]",2,94,4,2392,"[-48, -48]","[48, 48]"
,,,,700,7,40000,,,,,95,4,2391,[False],[False]
-8,early,4,8,700,7,392,[192],['lower'],[2],1,96,4,2364,[-200],[200]
,,,,700,7,40000,,,,,97,4,2233,[False],[False]
4,late,4,4,700,7,192,[392],['higher'],[7],1,98,4,2476,[200],[200]
80,late,4,80,700,7,220,"[392, 440]","['higher', 'higher']","[6, 7]",2,99,4,2101,"[172, 220]","[172, 220]"
-80,early,4,80,700,7,440,"[392, 220]","['lower', 'lower']","[6, 3]",2,100,4,2316,"[-48, -220]","[48, 220]"
,,,,700,7,40000,,,,,101,4,2312,[False],[False]
-19,early,6,19,700,7,220,[False],['standard'],[False],0,102,4,2375,[False],[False]
-63,early,4,63,700,7,392,"[192, 440]","['lower', 'higher']","[6, 7]",2,103,4,2434,"[-200, 48]","[200, 48]"
,,,,700,7,40000,,,,,104,4,2195,[False],[False]
-36,early,5,36,700,7,392,[192],['lower'],[7],1,105,4,2175,[-200],[200]
,,,,700,7,40000,,,,,106,4,2170,[False],[False]
27,late,6,27,700,7,392,[False],['standard'],[False],0,107,4,2331,[False],[False]
125,late,4,125,700,7,392,"[192, 440]","['lower', 'higher']","[6, 7]",2,108,4,2289,"[-200, 48]","[200, 48]"
